,group_4112,qxtB-1,qxtA-1,groES1-1,cysH-1,group_3325,group_4486,pdhAa-1,ald-1,ndh-1,group_3056,group_4305,serC-1,bkdAa-1,group_4085,group_2537,sucB-1,pdh-1,group_5897,group_6077,group_3257,group_7066,group_6296,group_5666,arcC-1,group_550,groES2-1,nifB-1,nosY-1,nosL-1,nosX-1,group_5427,bmt-1,metF-1,group_6363,group_402,group_4970,group_2780,group_6493,group_3546,group_2611,group_2791,group_3434,dht-1,group_429,group_4786,asfB-1,asfA-1,metH-1,mdh-1,ahcY-1,group_5206,group_4259,group_3629,group_4378,cysP2-1,group_3813,group_5018,group_2561,group_5921,group_6785,hyi-1,group_3077,group_6023,group_511,group_5554,group_655,group_654,group_6946,group_6224,group_142,group_5969,group_5986,group_653,group_6901,group_7139,group_5552,group_6158,group_5524,nifA-1,fixM-1,group_3024,groEL1-1,group_2625,group_6689,group_5725,rspD-1,rpsU1-1,clpB-1,group_6945,fbaB-1,group_448,ibpA-1,group_2646,group_824,group_6741,group_831,group_6204,group_2705,group_4765,group_6326,group_33,group_7133,group_118,group_544,group_6914,group_6139,group_6746,group_5429,group_6458,group_6822,group_6544,arcA1-1,arcB-1,fixN2-1,fixO2-1,fixP2-1,group_5599,group_591,nosR-1,nosZ-1,nosD-1,group_592,group_5231,group_6211,group_593,group_5450,group_3713,fixI1-1,fixH-1,fixG-1,fixP1-1,fixO1-1,fixN1-1,fixT1-1,group_3483,azu1-1,nirK-1,nnrS-1,group_596,group_5072,group_6120,group_597,hemN-1,norD-1,norQ-1,norB-1,norE-1,nnrU-1,group_599,adhA1-1,group_6165,group_4255
1021,-1.1415994720286686,-1.3430134398324065,-1.0582024754436976,1.1208391620807547,-1.1054530124272381,1.387925383887924,1.9474176726513968,1.1017776154669314,1.1623524671943484,1.3690200088239521,1.452855411780042,-1.2667352696909235,1.0639728650447444,1.1141256450219508,1.4280672520796878,1.0741387167229224,-1.5776698258928985,1.1800693273820868,1.4200858199872075,1.334825490700814,-1.2537103355734889,-1.1183294158029156,-1.19913236052282,-1.002590176011515,-1.2085118213890589,-1.25021182463632,1.2257503599398705,-1.2215590006207269,-1.2073117735462982,-1.1179698831550826,-1.0795204576334194,-0.015178634656155118,0.3817998654349278,0.1573715836221497,0.2339417887017719,0.00781368036711161,-0.3461303733127171,-0.06955831461399094,-0.08002191438763526,0.27446928206282106,-0.4911668223555798,0.227593027628646,0.2797856314142596,-0.2905950137426897,-0.3084054712409183,-0.18002612903866552,-0.015419697787791184,-0.3190656837255917,-0.0058863951663654405,0.007239306269786663,0.009603868436647863,-0.07955440622242772,0.8029821270210407,-0.5548218637076452,-0.43716750312171454,-0.07285448958938325,-0.0873048870265979,-0.8233672952616524,-0.7410605717167376,-0.6925522149499788,-0.33886672458990985,-0.07441130385843092,0.08151388931063533,-0.025597611089421667,-0.01226273766001536,-0.006592183846581732,-0.0012667935507331206,0.0046303659942558036,-0.007644893615904921,0.012998192034932752,-0.035784399056914634,-0.08876266702044314,-0.029841006934836718,-0.027289347450566204,-0.010565057014810864,-0.09327902893997593,-0.044006650611898825,-0.21798031405517604,-0.014122249823297022,-0.07751134974430451,-0.4656353129164336,0.03902322984771143,0.8317740636989901,0.04842779080716995,-0.025642955674841136,-0.15438130504519398,-0.06699262518374077,-0.05561886628123328,-0.07944424564928393,-0.0594145020046264,0.11210259298963704,-0.07580652201638463,0.03200115302184395,-0.015511237228850975,-0.001031509363978543,0.030892354148821893,0.1199297621063316,-0.04470090288215185,-0.014083968844352875,0.05409225157715058,-0.18616312813486272,-0.7216473880867121,-0.2363793253298991,-0.436479966783668,-0.5731613909750154,-0.2973853023227362,-0.09790464228440074,-0.878440285847666,-0.2353828733223421,-0.4414604476013163,-0.984976031146714,-0.668460053333798,-0.3092917208980282,-0.8470845349733682,-0.8777433045191344,-0.16095412253934588,-0.2785532411557535,-0.2060273995276616,-0.10412401667177246,-0.3147330313578209,-0.35788358178757523,-0.4552080590468602,-0.12805476584724315,-0.07417390729613424,-0.22351698301457915,-0.0925983444339598,-0.058509915805983415,-0.18323214181507266,-0.4164176526335521,-0.2546730455302047,-0.21644643748037504,-0.2680409707981962,-0.13015618574906926,-0.1921752761394937,-0.2186689953154501,-0.1768206005495564,-0.23345372053964936,-0.4138306832729635,-0.179478715397215,-0.2464679175738739,-0.3806786774450055,-0.3903007546333772,-0.3416785548646164,-0.3321571163257216,-0.5668098587558684,-0.3420854566147967,-0.1890383710250224,-0.3562464443131707,-0.0392832684972907,-0.20236097406218387,-0.536007029217083,0.020482632252599445,-0.05685144522567565
Hybrid,0.05093185705506687,-0.06366672312052843,0.04924091484612434,0.9881381482599416,0.13514176969708386,-0.04173736885399388,0.11212836187605002,0.04946983383234902,0.6006522667961283,0.08982926653976528,-0.02858516225398298,-0.2818153521756552,0.15978505022357142,0.11536492697697198,-0.033132383057370644,0.04492135039089872,0.07619429678192398,0.10913769750508638,0.016858507331208382,0.05995396457597948,-0.0752232632371217,0.4823709796477719,1.4077895000885392,1.7441746487017868,2.5643773426812078,1.9575123397105616,-0.02881709483817628,0.47560512650836,1.2023305938553894,1.022881165490528,0.5549455017432703,-0.022332801548773127,0.4299807690500037,0.17005792036295295,-0.05788757006933594,-0.050683208560105365,0.05563356208245046,0.07761870640479566,0.15556897782609252,-0.0347309918972941,0.055837074052380885,-0.2588623740562433,0.08894423604939487,-0.012039695126040048,0.013827468583547909,-0.055153538878457406,0.02015093857737864,-0.08142698883455332,0.18703542580154808,0.9012840030309832,0.1457830141480217,-0.0035354618163616095,0.021805859513418232,-0.051045152456115885,0.001258915232459528,0.12299552647941515,0.030265657848783538,-0.943795639050954,-0.05209339902571048,-1.1269981138463112,0.05579786134814549,0.07091522369587508,0.02683031761994548,0.03424743662874821,0.18346538868359047,-0.023114462758955984,0.003979051384454972,-0.08952758622997029,-0.014472449203788445,-0.1279345902243064,-0.2631620922790268,-0.10307947462401497,-0.3738222966977385,-0.02833718280369091,-0.14149586172668216,-1.5432935767539386,-0.4043740133743477,-0.10325269471764564,-0.1677019297348091,-0.04156736346825742,-0.012849185272775334,-2.0131314195344197,1.075850264952294,-2.329942303844178,-1.7942991301556888,-2.6926516209037596,-2.485069520241076,-1.3527739387697182,1.1630188337531029,-3.578049316911992,1.0314719145276805,-2.157908445614764,1.3022388221147154,-2.005838660999768,-1.0354628974798978,2.9058414423689625,1.2472815925722789,-2.592170527837018,-3.6312134524095736,-2.5573278848674814,1.6523247026020085,1.330421267637199,2.211057872831496,2.2101292773357133,2.1121081232296657,1.1021786378388971,1.3643732657719752,2.109080556738907,2.7905360499448078,1.9536774723425885,2.5081850102322045,3.0430305176042634,2.855891295234967,2.8121490684958856,3.343240138743784,5.328893036992874,5.213907873677881,2.243373159070148,1.6502034702668442,2.1564950735268296,1.5331933709686485,1.3380079213243978,1.856971381438824,2.358480827653864,2.267318006138317,2.2676167797316764,2.1139412586413644,1.4137960052008556,1.765262323794932,1.8953989585901976,1.9531877250444127,1.4923798555581784,2.0268117500818965,1.9998936626980304,1.3585498653618855,2.7817026668241174,1.8042839683481653,1.7338602953519937,2.0925132934379,2.2683058382159547,2.3600828590005443,3.0092317964301523,1.7821453142517043,2.7448032702962646,1.8226226275752613,2.156018510595696,1.9795381778191763,1.7058454116442088,2.647150533475407,1.9081882576912936,2.1827089096041283,-1.474307568526518,-2.500915082632357
BL225,-0.034203081752127856,0.1629959811655726,0.33285905477538263,0.4519699374988833,-0.2978661687233336,0.247712312293914,0.4595772184544302,-0.04937132419626803,0.0812637267966108,0.3095622053466363,1.4953285649711183,-1.4083204442598458,-0.13836107359497574,0.2407247779412429,0.12270952759098705,0.18320111249127846,1.3771733002073632,0.6184184229322381,0.03614381722137947,0.5233676101098741,-1.7481277105917652,0.286081880409893,0.04863024771701891,0.3494732546756707,0.15548289516002525,0.22526888570122885,0.3829225357710877,0.15719441842106274,0.0985858834059518,0.3680411542100143,0.3156921241486841,-1.5273086969132212,1.5670216412721891,2.0708181547410174,1.8153277295030656,1.7257261088358875,1.3093879298237578,1.1995760776843052,-1.1064156287726032,1.7906644953671509,2.238950840889351,1.156447593626372,1.4614616061375436,1.1164892603454697,-1.2435450760039817,-1.6314916171109612,-1.4065943052915495,-1.5537592042143478,2.3827873151778265,1.1943591058735596,1.2996708173515803,-1.0335017555241357,1.2962128397479258,-1.1243296276656571,-1.3045344671029244,-1.08377375945275,-1.1174648720856342,-2.1945179288343457,-1.8365199685785685,-1.6384282505909658,-1.3849825273843843,1.2533068153706342,1.3434035764299093,1.5754350843906066,1.0336257417453911,-1.0457450592650608,-1.3688556359276998,-1.6534384420348345,-1.8890487815037955,-1.512989978521782,-1.8338491609162388,-1.7292424537570887,-1.9181330910884145,-1.643600453303154,-1.8534798546102096,-2.007486091355433,-1.3337599051325673,-1.6442801062225672,-1.3062912345801465,1.4115282537885443,1.0188842821174584,0.16830763747436073,0.5648063601975819,-0.0041248100750236215,5.249422535520335e-05,-0.04850020561541167,0.016435912831248987,0.030824356703154605,0.5590030906450263,-0.1351159082523339,0.17605341673886238,-0.04485241669646197,0.5731548602262075,-0.0007025809093537925,-0.09495144111787757,0.14296295351541105,0.14770726715554575,-0.0652509564694719,-0.02469237567472711,-0.1462387389078895,-0.011199365390598277,-0.022519431415050983,0.19414741481554804,0.17675304995484006,0.13943871956522105,0.2253809874675345,0.11728406835431725,0.1766746947874282,0.21353356843907664,0.048078730106349325,0.15228881884735612,0.1070276588525748,0.4043011607124485,0.20117056385587287,0.5159857067327701,0.07584900109440179,0.03733890211516133,0.185489961362082,0.06900109004293613,0.05560652655534954,0.17982788255296395,0.2163660338386388,0.025738659528386387,0.1293705766845347,0.05937744966346061,0.2578548335689727,0.1277021300175128,0.0888961044121089,0.017638053446038655,0.048328842214679466,0.1027889924816667,0.10770998198564097,0.06133205061606176,0.05244228643865196,0.1506856510847485,0.3547348536853841,0.09582507335504836,0.4697648341391617,0.01852561378983291,0.1167126754983402,0.2441721735013979,0.12255136117395447,0.1258713195688088,0.23373587033371224,0.2047502771682413,0.0382566986189197,0.05808601159427222,0.013867796781057005,0.09613289845583137,0.07548950995653596,0.2581023378174536,0.1861679707094756,-0.013089017673380778
