"","grp","categories","q","k","n","m","fraction.pop","fraction.obs","exp.q","log2.fold.enrichment","p.value","adj.p.value"
"1",0,"M00001",20,1537,5972,23,0.00383653044203503,0.0130123617436565,5.89674728940784,1.76200872744116,1.06014245977651e-09,1.70285382601603e-08
"2",0,"M00004",11,1537,5981,14,0.00233527939949958,0.00715679895901106,3.58932443703086,1.61571928519051,5.02496373855426e-05,0.000307479924002011
"3",0,"M00009",14,1537,5974,21,0.00350291909924937,0.00910865322055953,5.38398665554629,1.37868008788966,8.90181552520211e-05,0.000466891140811621
"4",0,"M00014",15,1537,5980,15,0.00250208507089241,0.00975927130774236,3.84570475396163,1.96364258861081,1.29157701974435e-09,1.95256055337822e-08
"5",0,"M00015",4,1537,5990,5,0.000834028356964137,0.00260247234873129,1.28190158465388,1.64171449372345,0.0171306540757443,0.030362607568733
"6",0,"M00016",18,1537,5977,18,0.00300250208507089,0.0117111255692908,4.61484570475396,1.96364258861081,2.12628813415023e-11,3.90325750340435e-10
"7",0,"M00017",10,1537,5983,12,0.00200166805671393,0.00650618087182824,3.07656380316931,1.70060818277702,4.67743448446794e-05,0.0002931952835386
"8",0,"M00018",3,1537,5992,3,0.000500417014178482,0.00195185426154847,0.769140950792327,1.96364258861081,0.0168276418152037,0.030362607568733
"9",0,"M00019",11,1537,5983,12,0.00200166805671393,0.00715679895901106,3.07656380316931,1.83811170652696,2.81635014691535e-06,2.19333935684014e-05
"10",0,"M00020",5,1537,5989,6,0.00100083402835696,0.00325309043591412,1.53828190158465,1.70060818277702,0.00520441874224968,0.0125003328668988
"11",0,"M00021",4,1537,5991,4,0.000667222685571309,0.00260247234873129,1.0255212677231,1.96364258861081,0.00430801110556117,0.0108544985698943
"12",0,"M00022",13,1537,5982,13,0.00216847372810676,0.00845803513337671,3.33294412010008,1.96364258861081,1.99092843812865e-08,2.32576640272302e-07
"13",0,"M00023",9,1537,5986,9,0.00150125104253545,0.00585556278464541,2.30742285237698,1.96364258861081,4.70305801856669e-06,3.26671867776118e-05
"14",0,"M00024",3,1537,5992,3,0.000500417014178482,0.00195185426154847,0.769140950792327,1.96364258861081,0.0168276418152037,0.030362607568733
"15",0,"M00026",17,1537,5978,17,0.00283569641367806,0.011060507482108,4.35846538782319,1.96364258861081,8.36246741180928e-11,1.43276941655666e-09
"16",0,"M00027",12,1537,5981,14,0.00233527939949958,0.00780741704619388,3.58932443703086,1.74125016727437,4.1588499266349e-06,3.14360126807403e-05
"17",0,"M00028",5,1537,5990,5,0.000834028356964137,0.00325309043591412,1.28190158465388,1.96364258861081,0.0011023503630154,0.00345492735725559
"18",0,"M00029",7,1537,5988,7,0.00116763969974979,0.00455432661027977,1.79466221851543,1.96364258861081,7.2072978469702e-05,0.000385890738889863
"19",0,"M00032",6,1537,5989,6,0.00100083402835696,0.00390370852309694,1.53828190158465,1.96364258861081,0.000281936687168547,0.00108145863585547
"20",0,"M00036",8,1537,5986,9,0.00150125104253545,0.00520494469746259,2.30742285237698,1.7937175871685,0.000128114499366463,0.000598644115221472
"21",0,"M00044",4,1537,5990,5,0.000834028356964137,0.00260247234873129,1.28190158465388,1.64171449372345,0.0171306540757443,0.030362607568733
"22",0,"M00045",7,1537,5987,8,0.00133444537114262,0.00455432661027977,2.05104253544621,1.77099751066842,0.00044767574502373,0.00169195097751616
"23",0,"M00048",13,1537,5982,13,0.00216847372810676,0.00845803513337671,3.33294412010008,1.96364258861081,1.99092843812865e-08,2.32576640272302e-07
"24",0,"M00049",4,1537,5990,5,0.000834028356964137,0.00260247234873129,1.28190158465388,1.64171449372345,0.0171306540757443,0.030362607568733
"25",0,"M00050",5,1537,5990,5,0.000834028356964137,0.00325309043591412,1.28190158465388,1.96364258861081,0.0011023503630154,0.00345492735725559
"26",0,"M00051",8,1537,5986,9,0.00150125104253545,0.00520494469746259,2.30742285237698,1.7937175871685,0.000128114499366463,0.000598644115221472
"27",0,"M00053",6,1537,5989,6,0.00100083402835696,0.00390370852309694,1.53828190158465,1.96364258861081,0.000281936687168547,0.00108145863585547
"28",0,"M00060",11,1537,5984,11,0.0018348623853211,0.00715679895901106,2.82018348623853,1.96364258861081,3.06296377433416e-07,2.81136317858528e-06
"29",0,"M00061",6,1537,5989,6,0.00100083402835696,0.00390370852309694,1.53828190158465,1.96364258861081,0.000281936687168547,0.00108145863585547
"30",0,"M00063",5,1537,5990,5,0.000834028356964137,0.00325309043591412,1.28190158465388,1.96364258861081,0.0011023503630154,0.00345492735725559
"31",0,"M00079",3,1537,5992,3,0.000500417014178482,0.00195185426154847,0.769140950792327,1.96364258861081,0.0168276418152037,0.030362607568733
"32",0,"M00082",6,1537,5989,6,0.00100083402835696,0.00390370852309694,1.53828190158465,1.96364258861081,0.000281936687168547,0.00108145863585547
"33",0,"M00083",10,1537,5985,10,0.00166805671392827,0.00650618087182824,2.56380316930776,1.96364258861081,1.20051330644335e-06,9.78956602615016e-06
"34",0,"M00086",3,1537,5992,3,0.000500417014178482,0.00195185426154847,0.769140950792327,1.96364258861081,0.0168276418152037,0.030362607568733
"35",0,"M00088",5,1537,5990,5,0.000834028356964137,0.00325309043591412,1.28190158465388,1.96364258861081,0.0011023503630154,0.00345492735725559
"36",0,"M00089",5,1537,5990,5,0.000834028356964137,0.00325309043591412,1.28190158465388,1.96364258861081,0.0011023503630154,0.00345492735725559
"37",0,"M00093",6,1537,5989,6,0.00100083402835696,0.00390370852309694,1.53828190158465,1.96364258861081,0.000281936687168547,0.00108145863585547
