"","grp","categories","q","k","n","m","fraction.pop","fraction.obs","exp.q","log2.fold.enrichment","p.value","adj.p.value"
"1",0,"M00001",21,1700,6088,21,0.00343755115403503,0.0123529411764706,5.84383696185955,1.84540149405518,1.97303799294865e-12,3.24318120090935e-11
"2",0,"M00004",14,1700,6095,14,0.00229170076935669,0.00823529411764706,3.89589130790637,1.84540149405518,1.60645247390219e-08,1.62498846398568e-07
"3",0,"M00008",4,1700,6105,4,0.000654771648387625,0.00235294117647059,1.11311180225896,1.84540149405518,0.00598147035976001,0.0121009746508991
"4",0,"M00009",20,1700,6088,21,0.00343755115403503,0.0117647058823529,5.84383696185955,1.77501216616378,1.10712094379331e-10,1.71278122480965e-09
"5",0,"M00013",5,1700,6103,6,0.000982157472581437,0.00294117647058824,1.66966770338844,1.58236708822139,0.00766296039090051,0.0151530720511792
"6",0,"M00014",12,1700,6097,12,0.00196431494516287,0.00705882352941176,3.33933540677689,1.84540149405518,2.09672517715253e-07,1.67102642906399e-06
"7",0,"M00015",6,1700,6103,6,0.000982157472581437,0.00352941176470588,1.66966770338844,1.84540149405518,0.000461427328238174,0.00153614414337519
"8",0,"M00016",27,1700,6082,27,0.00441970862661647,0.0158823529411765,7.51350466524799,1.84540149405518,8.6253741866183e-16,2.83559176385077e-14
"9",0,"M00017",11,1700,6098,11,0.00180062203306597,0.00647058823529412,3.06105745621215,1.84540149405518,7.57005928376324e-07,5.38087997737766e-06
"10",0,"M00019",10,1700,6098,11,0.00180062203306597,0.00588235294117647,3.06105745621215,1.70789797030525,2.24812843427689e-05,0.000115932897689181
"11",0,"M00020",6,1700,6103,6,0.000982157472581437,0.00352941176470588,1.66966770338844,1.84540149405518,0.000461427328238174,0.00153614414337519
"12",0,"M00021",4,1700,6105,4,0.000654771648387625,0.00235294117647059,1.11311180225896,1.84540149405518,0.00598147035976001,0.0121009746508991
"13",0,"M00022",14,1700,6095,14,0.00229170076935669,0.00823529411764706,3.89589130790637,1.84540149405518,1.60645247390219e-08,1.62498846398568e-07
"14",0,"M00023",9,1700,6100,9,0.00147323620887216,0.00529411764705882,2.50450155508267,1.84540149405518,9.85501833889821e-06,5.18373964626046e-05
"15",0,"M00024",3,1700,6106,3,0.000491078736290719,0.00176470588235294,0.834833851694222,1.84540149405518,0.0215220141524424,0.0338939504316907
"16",0,"M00026",15,1700,6094,15,0.00245539368145359,0.00882352941176471,4.17416925847111,1.84540149405518,4.44377173256619e-09,5.08135637245612e-08
"17",0,"M00027",13,1700,6096,13,0.00212800785725978,0.00764705882352941,3.61761335734163,1.84540149405518,5.80494029692221e-08,4.77093530653294e-07
"18",0,"M00028",5,1700,6104,5,0.000818464560484531,0.00294117647058824,1.3913897528237,1.84540149405518,0.0016616828386819,0.00437022586573339
"19",0,"M00029",6,1700,6103,6,0.000982157472581437,0.00352941176470588,1.66966770338844,1.84540149405518,0.000461427328238174,0.00153614414337519
"20",0,"M00032",6,1700,6103,6,0.000982157472581437,0.00352941176470588,1.66966770338844,1.84540149405518,0.000461427328238174,0.00153614414337519
"21",0,"M00034",4,1700,6105,4,0.000654771648387625,0.00235294117647059,1.11311180225896,1.84540149405518,0.00598147035976001,0.0121009746508991
"22",0,"M00036",9,1700,6100,9,0.00147323620887216,0.00529411764705882,2.50450155508267,1.84540149405518,9.85501833889821e-06,5.18373964626046e-05
"23",0,"M00044",5,1700,6104,5,0.000818464560484531,0.00294117647058824,1.3913897528237,1.84540149405518,0.0016616828386819,0.00437022586573339
