"","grp","categories","q","k","n","m","fraction.pop","fraction.obs","exp.q","log2.fold.enrichment","p.value","adj.p.value"
"1",0,"E",468,4941,5375,495,0.0843270868824531,0.0947176684881603,416.660136286201,0.167637452166336,1.36462111727131e-13,1.82859229714356e-12
"2",0,"EP",31,4941,5839,31,0.00528109028960818,0.00627403359643797,26.093867120954,0.248557447549903,0.00472048114178289,0.0197670147812158
"3",0,"F",102,4941,5761,109,0.0185689948892675,0.0206435944140862,91.7494037478705,0.152798464744473,0.00242931361636864,0.0125203086382076
"4",0,"G",390,4941,5463,407,0.069335604770017,0.0789313904068002,342.587223168654,0.187002777033267,2.10165264856378e-14,3.52026818634434e-13
"5",0,"GM",29,4941,5841,29,0.00494037478705281,0.00586925723537745,24.4103918228279,0.248557447549904,0.00667510387002066,0.0263077623112579
"6",0,"H",122,4941,5738,132,0.0224872231686542,0.0246913580246914,111.10936967632,0.134900665754336,0.00354390040734199,0.0169600948065653
"7",0,"I",138,4941,5722,148,0.0252129471890971,0.0279295689131755,124.577172061329,0.147628538699123,0.000658292852020755,0.00441056210853906
"8",0,"IQ",83,4941,5785,85,0.0144804088586031,0.0167982189840113,71.5477001703578,0.214205942759126,5.74388754965846e-05,0.000457528166698133
"9",0,"J",147,4941,5668,202,0.034412265758092,0.0297510625379478,170.031005110733,-0.209981690365527,1.83706845212479e-05,0.000175833694703372
"10",0,"K",495,4941,5358,512,0.0872231686541738,0.100182149362477,430.969676320273,0.199842162516876,4.02182447167752e-21,2.69462239602394e-19
"11",0,"L",246,4941,5616,254,0.0432708688245315,0.0497874924104432,213.80136286201,0.202387266116978,3.58797032248715e-11,4.00656686011065e-10
"12",0,"M",248,4941,5595,275,0.0468483816013629,0.0501922687715037,231.477853492334,0.0994659495247566,0.00220153424853073,0.0122918995542966
"13",0,"N",11,4941,5831,39,0.00664395229982964,0.00222626998583283,32.8277683134583,-1.57741315267505,7.69729916629379e-15,1.71906348047228e-13
"14",0,"NT",9,4941,5852,18,0.0030664395229983,0.00182149362477231,15.1512776831346,-0.751442552450097,0.000751329396856635,0.00457627905358132
"15",0,"P",319,4941,5520,350,0.0596252129471891,0.064561829589152,294.608177172061,0.114758949482444,6.14590074669134e-05,0.000457528166698133
"16",0,"S",1039,4941,4746,1124,0.191482112436116,0.210281319570937,946.113117546848,0.135111066233189,1.03562469432425e-19,3.46934272598625e-18
"17",0,"T",178,4941,5674,196,0.0333901192504259,0.0360250961343858,164.980579216354,0.109581034401093,0.00425716079726308,0.0190153182277751
"18",2,"C",56,265,5533,337,0.0574105621805792,0.211320754716981,15.2137989778535,1.8800463794226,1.42816398508751e-18,3.71322636122752e-17
"19",2,"J",1,265,5668,202,0.034412265758092,0.00377358490566038,9.11925042589438,-3.18891524420494,0.000817161245186099,0.00531154809370964
"20",2,"K",8,265,5358,512,0.0872231686541738,0.030188679245283,23.114139693356,-1.53070376145315,0.000131807798556724,0.00171350138123742
"21",2,"O",17,265,5718,152,0.0258943781942078,0.0641509433962264,6.86201022146508,1.30883156635361,0.000449800813765121,0.00389827371929771
