"","grp","categories","q","k","n","m","fraction.pop","fraction.obs","exp.q","log2.fold.enrichment","p.value","adj.p.value"
"1",0,"M00001",23,1709,5972,23,0.00383653044203503,0.013458162668227,6.55663052543786,1.81060735662545,2.61631626878809e-13,6.30294373844403e-12
"2",0,"M00004",14,1709,5981,14,0.00233527939949958,0.00819192510239906,3.99099249374479,1.81060735662545,2.25294851667605e-08,2.13225484613983e-07
"3",0,"M00008",4,1709,5991,4,0.000667222685571309,0.00234055002925688,1.14028356964137,1.81060735662545,0.00658749757864204,0.0137455658137019
"4",0,"M00009",20,1709,5974,21,0.00350291909924937,0.0117027501462844,5.98648874061718,1.74021802873405,1.77982152654248e-10,2.62029280296532e-09
"5",0,"M00013",5,1709,5989,6,0.00100083402835696,0.00292568753657109,1.71042535446205,1.54757295079165,0.00858195356609907,0.0177673257423145
"6",0,"M00014",15,1709,5980,15,0.00250208507089241,0.00877706260971328,4.27606338615513,1.81060735662545,6.38479808688494e-09,7.69077951374776e-08
"7",0,"M00015",5,1709,5990,5,0.000834028356964137,0.00292568753657109,1.42535446205171,1.81060735662545,0.00187475936764892,0.00501829527704005
"8",0,"M00016",17,1709,5977,18,0.00300250208507089,0.00994733762434172,5.13127606338615,1.72814519643347,6.75427127258162e-09,7.78209516188752e-08
"9",0,"M00017",10,1709,5983,12,0.00200166805671393,0.00585137507314219,3.4208507089241,1.54757295079165,0.0001264793098706,0.000577879605443258
"10",0,"M00018",3,1709,5992,3,0.000500417014178482,0.00175541252194266,0.855212677231026,1.81060735662545,0.0231373302996619,0.0371599547236994
"11",0,"M00019",12,1709,5983,12,0.00200166805671393,0.00702165008777063,3.4208507089241,1.81060735662545,2.80161845036196e-07,1.95376023512084e-06
"12",0,"M00020",6,1709,5989,6,0.00100083402835696,0.00351082504388531,1.71042535446205,1.81060735662545,0.000533320527958893,0.00176662424886383
"13",0,"M00021",4,1709,5991,4,0.000667222685571309,0.00234055002925688,1.14028356964137,1.81060735662545,0.00658749757864204,0.0137455658137019
"14",0,"M00022",13,1709,5982,13,0.00216847372810676,0.00760678759508484,3.70592160133445,1.81060735662545,7.94642572332316e-08,6.38122065660799e-07
"15",0,"M00023",9,1709,5986,9,0.00150125104253545,0.00526623756582797,2.56563803169308,1.81060735662545,1.22467669861142e-05,6.36351617905935e-05
"16",0,"M00024",3,1709,5992,3,0.000500417014178482,0.00175541252194266,0.855212677231026,1.81060735662545,0.0231373302996619,0.0371599547236994
"17",0,"M00026",17,1709,5978,17,0.00283569641367806,0.00994733762434172,4.84620517097581,1.81060735662545,5.12138935407064e-10,6.7858408941436e-09
"18",0,"M00027",14,1709,5981,14,0.00233527939949958,0.00819192510239906,3.99099249374479,1.81060735662545,2.25294851667605e-08,2.13225484613983e-07
"19",0,"M00028",5,1709,5990,5,0.000834028356964137,0.00292568753657109,1.42535446205171,1.81060735662545,0.00187475936764892,0.00501829527704005
