id,log2FoldChange,padj,KEGG_Module,COG,exp
Sinme_5336,-0.8963545266809533,0.03155460451978778,NA,O,0
Sinme_5338,-0.2113002410164888,0.6959767111028896,M00512,T,0
Sinme_5340,-0.5645047548909383,0.19910918359127164,NA,S,0
Sinme_5341,0.4420548233548471,0.34965828751919364,NA,NA,0
Sinme_5342,-0.4497599372392893,0.3513899276217322,NA,S,0
Sinme_5343,-0.15845780435343662,0.7282364217542395,M00769,K,0
Sinme_5345,0.1446248727232936,0.7806916124641446,NA,Q,0
Sinme_5347,0.03217231381668592,0.9604288405022376,NA,S,0
Sinme_5348,-0.8206056314798815,0.009796637034434428,NA,S,0
Sinme_5349,-0.9537623778932378,0.007061279250333209,M00212,G,0
Sinme_5350,-0.8411374856381514,0.05783790243300889,M00212,G,0
Sinme_5351,-0.9054234203793362,0.0032658245722428482,M00212,G,0
Sinme_5352,-0.5189110885439344,0.2379327762008476,NA,K,0
Sinme_5353,-0.28811634321310664,0.5675248149120934,NA,C,0
Sinme_5354,-0.7352700041955195,0.09224174211790094,NA,C,0
Sinme_5355,-1.3534868061270269,0.0006145197639368003,M00027,C,2
Sinme_5356,-0.8664783813452276,0.03985010466209616,NA,I,0
Sinme_5357,-0.2424719554691373,0.6498604572289252,NA,C,0
Sinme_5358,-0.15800325539785615,0.7005101271088588,M00260,L,0
Sinme_5359,0.23954929786313064,0.6440831912590309,NA,S,0
Sinme_5360,0.06891424453749362,0.8932137879634323,NA,G,0
Sinme_5361,0.01964933075172961,0.9774222115096586,NA,G,0
Sinme_5362,0.04571052436130085,0.9461943776021003,NA,G,0
Sinme_5363,-0.13622339750314585,0.7763762912635945,NA,S,0
Sinme_5364,-0.36387993654596457,0.4405359134889453,NA,K,0
Sinme_5365,-0.5089214243466271,0.23022934888515426,NA,C,0
Sinme_5366,0.3718900146001189,0.4593224220733166,NA,GM,0
Sinme_5367,0.3326480476429449,0.5029292501026881,NA,I,0
Sinme_5368,-0.825587994505485,0.02052534555633557,M00019,EG,0
Sinme_5369,-0.494907206699785,0.27650339550046865,NA,G,0
Sinme_5370,-0.36212450020191134,0.26101506303521604,NA,K,0
Sinme_5371,0.5306141765735377,0.11150183452641492,NA,K,0
Sinme_5372,0.13076001891822436,0.7908216770682885,M00740,E,0
Sinme_5373,-0.10066635718153916,0.8656751237486335,NA,G,0
Sinme_5374,-0.1103507567573616,0.8475618812690799,M00713,EGP,0
Sinme_5375,0.008171908785791309,0.9916875943468944,NA,K,0
Sinme_5376,-0.5471594573882683,0.1917359562488873,NA,K,0
Sinme_5377,-0.0652376333384699,0.9189304406916224,NA,C,0
Sinme_5378,0.7255573899676659,0.10032621350716288,M00212,G,0
Sinme_5379,0.3111289734600833,0.494120558275285,M00221,G,0
Sinme_5380,-0.5404698929354205,0.17477601994975714,M00221,G,0
Sinme_5381,-0.19881140746505666,0.6701320081246928,NA,G,0
Sinme_5385,-0.5690356325576503,0.21766013259464784,NA,T,0
