id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc02761,0.6044568189384069,0.001515556736891333,NA,O,0
SMc02760,-0.11099999141655628,0.5864866614883283,NA,L,0
SMc02759,0.1816700315446104,0.30719817591365445,M00154,L,0
SMc02758,0.06005764515142376,0.8220649935472863,M00114,JM,0
SMc02757,-0.4476330037511962,0.014143233347624622,NA,S,0
SMc02756,-0.14307510644018814,0.3444932051679861,NA,T,0
SMc02755,0.12009140522355455,0.5673645948383478,M00035,H,0
SMc02754,0.3711139572795815,0.18472784010740054,NA,G,0
SMc02753,0.2125990287925424,0.3170962291685315,M00276,G,0
SMc02752,-0.19377118652167424,0.6163205138616005,NA,T,0
SMc04446,0.07717144036219929,0.7687583341821925,NA,T,0
SMc02560,-0.3930052092719573,0.008723468067286862,NA,T,0
SMc02562,-0.12122764589784485,0.5895619351814918,M00003,C,0
SMc02563,-0.04124155686942748,0.9165677412089484,NA,J,0
SMc02564,-0.07872221477072472,0.7298135509020931,NA,S,0
SMc02566,-0.045681015720753115,0.9187351253527302,NA,L,0
SMc02567,0.3097773203660497,0.19434224818549667,M00120,F,0
SMc02568,0.5804310559970407,0.05727770544527901,M00026,E,0
SMc02569,0.4831533501560025,0.040542225520922605,M00023,E,0
SMc02570,0.5503638325080222,0.025386396559328117,M00026,E,0
SMc02572,0.29909466506092625,0.2492689706430445,M00026,E,0
SMc02573,0.4363420446749268,0.1493088827648646,NA,S,0
SMc02574,0.4735378167406871,0.010713951071927005,M00026,E,0
SMc02575,1.9236022969111264,2.4803177360304358e-06,NA,O,1
SMc02576,1.6307965815333048,3.475068104199975e-09,M00135,J,1
SMc02577,0.7497557378998272,0.00012324303404175622,NA,O,0
SMc02578,0.1438369022688721,0.561427096785923,NA,M,0
SMc02579,-0.2466883430250595,0.3491047884952547,NA,Q,0
SMc02580,-0.0170482117482917,0.9672326618505996,NA,EQ,0
SMc02581,0.3790891824579089,0.0014937644851505509,M00012,C,0
SMc02582,1.1827913683717035,2.3743353105798575e-10,NA,S,1
SMc02583,-0.2469644585743901,0.4226681162915384,NA,S,0
SMc02584,-0.2563716121020918,0.10704830088580444,M00523,T,0
