id,log2FoldChange,padj,KEGG_Module,COG,exp
Sinme_5277,-0.33008443767320866,0.2779375465024553,M00045,E,0
Sinme_5278,-0.4566013416148954,0.16935674614409707,NA,K,0
Sinme_5279,-0.15171647056023566,0.616678804526027,M00239,E,0
Sinme_5280,-0.05185111221078348,NA,M00038,G,0
Sinme_5281,-0.16245118271926626,0.5613703340512235,M00239,EP,0
Sinme_5282,0.1624669748437337,0.5401949715364196,M00239,EP,0
Sinme_5283,0.10520963525674884,0.7398045059508819,M00239,P,0
Sinme_5284,-0.014397671721400938,0.9666261860291692,NA,NA,0
Sinme_5285,-0.07758231153168621,0.8136424263092351,NA,S,0
Sinme_5287,0.1735611217612898,0.4325281846587404,NA,NA,0
Sinme_5288,0.04633392033910689,0.8654988099215699,NA,S,0
Sinme_5289,0.1202266922378925,0.7054553600235339,NA,S,0
Sinme_5291,-0.2852396341927204,0.27514617351438697,NA,S,0
Sinme_5292,0.0366908358115856,0.9251689523285758,NA,S,0
Sinme_5293,1.1992750282531994,0.004256189950303934,NA,NA,1
Sinme_5295,-0.08188674473249358,0.8042100280227759,NA,H,0
Sinme_5296,-0.3940538883341311,0.20773380337439706,NA,K,0
Sinme_5300,-0.07300235355485578,0.7195545457943874,NA,L,0
Sinme_5302,-0.12625347000797418,0.6840394111779801,NA,DZ,0
Sinme_5303,-0.3987669713127907,0.19146963209276896,NA,K,0
Sinme_5304,-0.26521890941512,NA,NA,NA,0
Sinme_5305,-0.16538699498696022,0.5781667112801063,NA,NA,0
Sinme_5306,0.07198170730469096,0.8297829307527428,NA,NA,0
Sinme_5307,-0.03534283388590172,0.930521868927582,NA,S,0
Sinme_5308,-0.20509457996321934,0.4973995897652746,NA,S,0
Sinme_5309,-0.06537661017276353,NA,NA,NA,0
Sinme_5310,-0.005504424745842881,0.9878960549256164,M00121,K,0
Sinme_5312,0.06354986631379225,0.8357386809275694,NA,I,0
Sinme_5313,-0.2352940335242205,NA,NA,S,0
Sinme_5314,-0.011006069335664885,0.9811517233191464,NA,S,0
Sinme_5315,0.10184097266225944,0.7474553857827553,NA,S,0
Sinme_5316,-0.05440881496158252,NA,NA,NA,0
Sinme_5317,-0.010854268970625428,0.981179422556387,NA,T,0
Sinme_5321,0.07291050020148475,0.8207372577340096,M00695,T,0
Sinme_5323,-0.32728517728929224,0.2143666834087169,NA,S,0
Sinme_5324,-0.0015758302317626415,0.9962530366984204,NA,G,0
Sinme_5325,0.10007297524226047,0.7007660410737121,NA,C,0
Sinme_5326,-0.05180188623977669,NA,NA,S,0
Sinme_5327,0.19666970670511594,0.4161034887851024,NA,S,0
Sinme_5328,0.08185380023249057,NA,NA,M,0
Sinme_5329,-0.023166023498861533,0.9569482818037476,NA,K,0
Sinme_5332,-0.15744926155443364,0.588915314640578,NA,I,0
