id,log2FoldChange,padj,KEGG_Module,COG,exp
SinmeB_5532,-0.03622813021660981,0.858692085089423,NA,I,0
SinmeB_5533,-0.1212033456644153,0.4800385857614372,NA,GM,0
SinmeB_5534,0.019496031230190933,0.9365315028546868,NA,C,0
SinmeB_5535,-0.01552725593277264,0.9486782145648568,NA,K,0
SinmeB_5536,-0.06550665763270404,0.7380387103778735,NA,S,0
SinmeB_5537,-0.09463715543471896,0.5839599418288263,NA,G,0
SinmeB_5538,-0.09385748241647364,0.5971499449686154,NA,G,0
SinmeB_5539,-0.11973840898909036,0.4532052273244278,NA,G,0
SinmeB_5540,0.0531791417379414,0.7941465140617343,NA,S,0
SinmeB_5541,0.08076174696740128,0.6173406785110613,M00260,L,0
SinmeB_5543,-0.09296172662906683,0.5973592537250538,NA,I,0
SinmeB_5544,-0.22733083366552445,0.18764871709045086,M00027,C,0
SinmeB_5545,-0.3012360330546127,0.1231067501858241,NA,C,0
SinmeB_5546,-0.4725226245871433,0.07154769975686535,NA,C,0
SinmeB_5547,-0.09894580808178673,0.5746990079662452,NA,K,0
SinmeB_5548,-0.06867191176927825,0.7160903222598398,M00212,G,0
SinmeB_5549,-0.1003526416042508,0.5623603030644163,M00212,G,0
SinmeB_5550,-0.1354355678564041,0.4110729710887899,M00212,G,0
SinmeB_5551,-0.02821151819572688,0.8909879721250611,NA,S,0
SinmeB_5552,-0.01824283425570004,0.9388288199956932,NA,S,0
SinmeB_5554,-0.05324006057345919,0.7919911060401957,NA,Q,0
SinmeB_5555,-0.11944205681934827,0.4858379413161789,NA,O,0
SinmeB_5556,0.09889323264209794,0.5543682941216468,M00769,K,0
SinmeB_5561,0.04085267550985759,0.8408741916525214,NA,NA,0
SinmeB_5563,-0.02984878829193563,0.8828007186426016,NA,L,0
SinmeB_5564,1.0336257417453911,0.000419168556799345,NA,NA,1
SinmeB_5566,-0.03840088717480959,0.8432152929427352,M00512,T,0
SinmeB_5567,0.024709765357942892,0.9050802820956941,NA,S,0
SinmeB_5568,-0.015129028827154941,0.9502287325941244,NA,K,0
SinmeB_5569,0.1024826200890042,0.5543682941216468,NA,S,0
SinmeB_5570,0.12947202630663487,0.3838594902653636,NA,K,0
SinmeB_5571,-0.00746622638835411,0.9801710764962684,NA,C,0
SinmeB_5572,-0.02798544410805741,NA,NA,C,0
SinmeB_5573,0.024182850436523327,0.9148707330082326,NA,E,0
SinmeB_5574,0.015400654464857394,NA,NA,E,0
SinmeB_5575,0.06034923532115729,0.7549385156691123,M00117,H,0
SinmeB_5576,-0.06596356275864385,0.7332278141480343,NA,H,0
SinmeB_5577,0.04928932416319064,0.8067867054641686,NA,K,0
SinmeB_5578,-0.10281166466631,0.5540671638767322,M00135,C,0
SinmeB_5579,-0.002345100707866529,0.9931665985153846,M00019,EH,0
SinmeB_5580,0.03814079692725657,0.8524194347638699,M00193,E,0
SinmeB_5581,-0.11142240944673884,0.5155085382740793,M00193,E,0
SinmeB_5582,-0.05950199851270995,NA,M00193,E,0
SinmeB_5583,0.004407082679150495,0.9858567270620678,M00193,E,0
SinmeB_5584,0.016522972896839027,0.9446694788091964,NA,J,0
SinmeB_5585,0.0007490189354649589,0.998492556868961,M00236,ET,0
SinmeB_5586,0.02571793884953785,0.9135207940341701,M00234,E,0
SinmeB_5587,-0.005762850772450868,0.9848698694151856,M00236,E,0
SinmeB_5588,0.011444482333491782,0.9669973690102632,NA,E,0
SinmeB_5590,0.09345123125675082,0.5729461133320629,NA,S,0
SinmeB_5593,-0.07074833293052492,NA,NA,M,0
SinmeB_5596,0.11801787468478228,0.4842298871533711,NA,NA,0
SinmeB_5601,0.14908127916911112,0.37647708868769214,NA,NA,0
SinmeB_5605,-0.0139213258308033,0.9563446225678686,NA,NA,0
SinmeB_5608,-0.01929363697105607,NA,NA,NA,0
SinmeB_5610,0.05100634237502162,NA,NA,L,0
SinmeB_5612,0.010751805672168269,0.9677333919694856,NA,NA,0
SinmeB_5613,0.044100053448789006,NA,NA,NA,0
SinmeB_5614,-0.007286485575152919,0.9819294788055568,NA,D,0
SinmeB_5616,-0.04187995284770038,0.8373935165238704,NA,M,0
SinmeB_5617,-0.10834513049067884,0.5269887665605425,NA,EM,0
SinmeB_5618,-0.07910884681056674,0.6457745755426182,NA,GM,0
SinmeB_5619,0.011290248825848252,NA,NA,NA,0
SinmeB_5620,0.3549302543158074,0.042390078591896765,NA,K,0
SinmeB_5621,-0.010631453701754535,NA,NA,NA,0
SinmeB_5622,-0.04374042788382585,0.8322729980913752,NA,NA,0
SinmeB_5623,-0.05325244483710805,0.7927991089194893,NA,UW,0
SinmeB_5625,0.045588355628563317,NA,NA,NA,0
SinmeB_5626,0.016711428863459644,0.9446694788091964,NA,S,0
SinmeB_5627,0.03825671297663424,0.8520814310552207,NA,S,0
SinmeB_5628,-0.1232631909140067,0.4723115450758779,M00492,KT,0
SinmeB_5629,0.008635992156895284,0.9755111293488294,NA,T,0
SinmeB_5631,0.04352336687199329,0.8269096382576712,NA,L,0
SinmeB_5632,0.05177967642917757,0.7779500812866309,NA,Q,0
SinmeB_5633,-0.05196233352091712,NA,NA,NA,0
SinmeB_5634,0.009261323269088215,0.9677333919694856,NA,GM,0
SinmeB_5636,0.010507542334405864,0.9486782145648568,NA,L,0
SinmeB_5637,0.041519127854672606,0.8296407375481871,NA,S,0
SinmeB_5638,-0.0790787445614789,0.6757075036655958,NA,S,0
SinmeB_5639,-1.0457450592650608,9.532829108660172e-07,NA,C,2
SinmeB_5640,-1.3688556359276998,1.5117499498433093e-05,NA,S,2
SinmeB_5641,-1.6534384420348345,1.0479136370401463e-11,NA,CH,2
SinmeB_5642,-1.8890487815037955,6.143847991072365e-14,NA,GM,2
SinmeB_5643,-1.512989978521782,1.484241499903891e-12,M00188,P,2
SinmeB_5644,-1.8338491609162388,1.4621452913525879e-21,NA,I,2
SinmeB_5645,-1.7292424537570887,1.706431744373069e-06,M00188,P,2
SinmeB_5646,-1.9181330910884145,1.760406557322412e-15,M00239,P,2
SinmeB_5647,-1.643600453303154,1.5887974015506864e-13,M00239,P,2
SinmeB_5648,-1.8534798546102096,2.633863334121744e-13,M00239,P,2
SinmeB_5649,-2.007486091355433,2.944287338852148e-15,M00239,P,2
SinmeB_5650,-1.3337599051325673,1.5109614398167363e-13,NA,C,2
