id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc00355,-0.05453713106791059,NA,NA,C,0
SMc00356,-0.0445657617312454,NA,NA,J,0
SMc00357,-0.038833388541459735,0.8581784275728636,NA,J,0
SMc00358,-0.16104184016030632,0.26122949799557305,NA,M,0
SMc00359,0.03340589982026136,NA,NA,S,0
SMc00360,0.016171843095090562,0.9373954090702789,NA,S,0
SMc00361,-0.12020062433596973,0.4451294860955264,NA,S,0
SMc00362,0.09326465301366607,0.5925472384087026,NA,J,0
SMc00363,-0.010371401656940884,NA,M00178,J,0
SMc00364,0.0628336708296452,0.7298279058447221,M00178,J,0
SMc00365,0.0299777798072183,0.8997112194259261,M00359,J,0
SMc00366,0.04595808906400129,0.8230395588656011,M00359,J,0
SMc00367,-0.04861223602795082,NA,NA,S,0
SMc00368,0.00578181802556049,NA,NA,C,0
SMc00369,0.02944011399603016,NA,NA,C,0
SMc00370,-0.057923861938517875,0.7785941070821721,NA,K,0
SMc00371,-0.1342953919672164,0.4029494760736908,NA,S,0
SMc00372,-0.016368198879323802,NA,NA,IQ,0
SMc00373,-0.08524105772320957,0.6522177503401498,NA,NA,0
SMc00374,0.00904368259146538,0.9641030025521647,NA,C,0
SMc00375,-0.0064692186390289215,0.9721693680025384,NA,S,0
SMc00376,-0.04437251928551205,NA,NA,NA,0
SMc00377,-0.06747878131037635,NA,NA,K,0
SMc00378,-0.09570640628422013,0.5940533653505982,NA,L,0
SMc00379,-0.049795540055160126,0.815116997350189,NA,S,0
SMc00380,-0.0007817140166742442,NA,NA,K,0
SMc00381,-0.02155623625378535,NA,NA,EG,0
SMc00382,-0.05944205624320498,0.7626251824686661,NA,E,0
SMc00383,0.031139016208545527,NA,NA,O,0
SMc00384,-0.027753786629797883,NA,NA,K,0
SMc00385,-0.08352100207319305,NA,NA,S,0
SMc00386,-0.03780229062999604,NA,NA,P,0
SMc00387,0.041358605749749006,0.8452016438403503,M00024,E,0
SMc00388,-0.09966485890547568,0.5736567176433824,NA,S,0
SMc00389,-0.1111257816188985,NA,NA,NA,0
SMc00390,0.004144160891297671,NA,NA,NA,0
SMc00392,0.020699011174704973,0.9313083002151676,NA,D,0
SMc00393,0.017380130999345045,NA,NA,S,0
SMc00394,0.04384863166777408,0.8362736432100368,M00050,F,0
SMc00395,-0.2335866980294584,0.14294941851703735,M00034,F,0
SMc00396,-0.04199165571409892,0.8452016438403503,NA,Q,0
SMc00397,0.170948917712235,0.2829180121469036,NA,M,0
SMc00460,0.08671931364109219,NA,NA,S,0
SMc00399,0.13443034354239242,NA,NA,P,0
SMc00400,-0.04335127925057298,0.8327497513229171,NA,S,0
SMc00401,-0.00721665826192052,0.9699469873309259,NA,C,0
SMc00402,-0.032675779377740306,0.8834676355855651,NA,P,0
SMc00403,-0.06150998094754283,0.7458595999740045,NA,J,0
SMc00404,-0.07955440622242772,0.685530142763728,NA,M,0
SMc00405,-0.12753053344508006,NA,NA,GM,0
SMc00406,-0.022988588802655942,NA,NA,C,0
SMc00407,0.15721174511129565,0.3185321295875526,NA,O,0
SMc00408,-0.0256119739368956,0.9153359431872734,NA,V,0
SMc00409,0.029687368888047683,NA,NA,NA,0
SMc00410,0.009236133718213808,0.9641030025521647,NA,GM,0
SMc00411,0.03997068376185784,NA,NA,S,0
SMc00412,-0.17892135191082909,0.22875901129681106,M00051,F,0
SMc00413,-0.02206986364633701,0.9204699628733326,NA,G,0
SMc00414,-0.20481761675304225,0.1345664078542331,M00091,I,0
SMc00415,-0.07550458279883368,0.6863702486002582,M00260,L,0
SMc00416,-0.042738203102728495,0.8421539730462717,NA,H,0
SMc00418,0.012507743314164902,NA,NA,L,0
SMc00419,-0.0838229021760726,0.6405780555771864,M00118,H,0
SMc00420,-0.0772030534066863,NA,NA,O,0
SMc00421,-0.010939901098546293,0.9590039948622946,M00021,E,0
SMc00422,0.060419423055104275,0.7626251824686661,NA,E,0
SMc00423,0.042778107641019934,NA,NA,E,0
SMc00424,-0.0136833813184109,NA,NA,EG,0
SMc00425,-0.09056094721277094,NA,NA,K,0
SMc00461,-0.03153297351175492,0.8998541065297373,M00053,F,0
SMc00427,-0.008272065739032266,0.9665090932051988,NA,J,0
SMc00428,-0.02869368907618076,NA,NA,EG,0
SMc00429,0.04854242646145103,NA,NA,K,0
SMc00430,-0.04676508248459082,0.8286132987374244,M00361,M,0
SMc00431,-0.044948010544595116,NA,NA,S,0
SMc00432,0.007886025622767086,0.9672070813732632,NA,G,0
SMc00433,-0.0451020608614881,0.8327497513229171,NA,G,0
SMc01166,-0.011618465722829726,0.9595450454642326,NA,E,0
SMc01165,-0.0552583580582842,0.7955378289614886,NA,G,0
SMc01164,0.007267904956091769,NA,NA,K,0
SMc01163,-0.016062845569976163,NA,NA,S,0
SMc01162,0.0019239413605292121,0.987945706720351,NA,S,0
SMc01161,-0.07780417548631706,0.6897909779641991,M00120,H,0
SMc01160,-0.9947807654515431,8.967791698529097e-05,NA,K,0
SMc01159,-1.1415994720286686,1.6135399536450864e-06,NA,O,2
SMc01158,-0.013617364496719287,NA,NA,S,0
SMc01157,0.020214560306051368,0.9319654718914768,NA,IQ,0
SMc01156,0.006554305841531383,0.9721944104893078,NA,S,0
SMc01155,-0.04660820561237905,0.8286132987374244,M00116,H,0
SMc01154,-0.0763532223009104,0.6926520857500018,NA,L,0
SMc01153,-0.10541205190183203,0.5345322746116994,M00032,I,0
SMc01152,0.04052802411567498,0.8537450850968151,M00178,J,0
SMc01167,0.01739818473054763,0.9261947480379276,NA,L,0
SMc01151,0.01458414240988461,NA,NA,S,0
SMc01150,-0.0630622801019545,NA,NA,K,0
SMc01149,-0.029851128979843024,NA,NA,S,0
SMc01148,-0.030718243573576207,NA,NA,S,0
SMc01147,-0.012926150992399821,NA,NA,H,0
SMc01146,0.0005134034319319997,NA,NA,F,0
SMc01145,-0.0028238804308527484,NA,NA,E,0
SMc01144,-0.05122668802255932,0.8118616583969208,NA,J,0
SMc01143,0.059064468276025586,0.7453833797034072,NA,K,0
SMc01142,0.04506996197747136,0.8335741760551175,NA,O,0
SMc01141,0.09388248388122956,0.5635770395843729,M00273,G,0
SMc01140,0.07395067638896438,0.6907850287852845,NA,J,0
SMc01139,-0.04015110770857441,0.8550729944509862,NA,K,0
SMc01138,-0.05611529340817359,0.7674833191509928,M00254,S,0
SMc01137,0.007025155880636921,0.9672070813732632,NA,S,0
SMc01136,0.04098413200557997,0.8419980440389441,NA,S,0
SMc01135,-0.04404352218465788,0.835368164697243,NA,OU,0
SMc01134,0.05069447387998314,0.815116997350189,NA,K,0
SMc01133,0.0985225098050607,0.5843113837301105,NA,S,0
SMc01132,-0.2330049117835859,0.14951780196498282,NA,S,0
SMc01131,-0.09125595510617968,0.6131882181611671,NA,J,0
SMc01130,-0.037607813502165965,0.8613961889872845,NA,J,0
SMc01129,0.0743432426485014,0.6972017374866578,NA,MU,0
SMc01128,0.053916397921404416,0.8058080231241678,NA,T,0
SMc01127,0.024432367417437744,0.9189797275741484,NA,S,0
SMc01126,-0.1351146140091111,0.30728912820060594,M00169,C,0
SMc01125,-0.051154953387196736,0.815116997350189,NA,L,0
SMc01124,-0.030284425616976782,0.9013051645510144,NA,O,0
SMc01123,-0.010734203680460951,0.9595450454642326,NA,S,0
SMc01122,-0.01813863462682576,NA,NA,E,0
SMc01121,0.05166022257052449,0.8122757033602019,M00359,J,0
SMc01120,0.04782676809927371,0.8167292799077042,NA,T,0
SMc01119,-0.009833310415944116,0.9595450454642326,NA,O,0
SMc01118,-0.002985262748648898,0.9858191710018138,NA,O,0
SMc01117,-0.07294982176091377,NA,NA,K,0
SMc01116,-0.10694762826442104,NA,M00089,I,0
SMc01115,-0.025194792144673937,0.9133192992700284,NA,J,0
SMc01114,-0.14105929608390447,0.2882942654103709,NA,T,0
SMc01113,-0.09805369147316698,0.5843113837301105,M00124,J,0
SMc01112,-0.04917964865214538,0.8228826925452366,NA,S,0
SMc01111,-0.45443504210151,0.014865078569775212,NA,M,0
SMc01110,0.012251876335976884,0.95513459926843,NA,K,0
SMc01109,-0.13262544454778136,0.33820344893566995,M00034,H,0
SMc01108,0.04373492608697906,0.8394995036870792,M00060,J,0
SMc01107,0.0766218779210812,0.6945697357115336,NA,S,0
SMc01106,0.11910947906156255,0.4722171622370137,NA,O,0
SMc01105,-0.06661552383426893,0.717309060490423,NA,F,0
SMc01104,0.05518608385139974,NA,NA,T,0
SMc01103,-0.114074435075371,0.4976862424979826,NA,H,0
SMc01102,0.02414075645122957,0.9204699628733326,NA,S,0
SMc01101,0.052005266046501804,0.8124209438412925,NA,J,0
SMc01100,-0.06574660231951353,0.7347290017488073,NA,J,0
SMc01099,-0.08083464960631186,NA,NA,J,0
SMc01394,0.016972147053061003,NA,NA,L,0
SMc01097,-0.009042948503706046,NA,NA,NA,0
SMc01096,0.014906637068889434,0.9533117669236943,M00016,E,0
SMc01095,-0.08619686422361132,0.6460516725797942,M00641,V,0
SMc01094,-0.3643848981841376,0.0586826317814194,M00698,M,0
SMc01093,-0.1622884939944298,0.30702023769876585,NA,I,0
SMc01092,-0.012606441960099829,0.9553669701450008,M00698,K,0
SMc01090,0.04447866967163205,0.8319027037253571,NA,L,0
