id,log2FoldChange,padj,KEGG_Module,COG,exp
SinmeB_0681,0.021444114113230984,0.9204558053581088,M00016,E,0
SinmeB_0682,0.1265751823793667,0.5698366573990169,NA,O,0
SinmeB_0685,1.03671133291421,3.0803027530651215e-14,NA,S,1
SinmeB_0686,-0.007053501838926252,0.9692009997912818,M00183,K,0
SinmeB_0687,0.7000934309185638,7.546997893891359e-08,NA,KT,0
SinmeB_0688,0.7265137953447447,0.031487912676987063,NA,K,0
SinmeB_0689,0.9932076400742976,0.035494420384305954,NA,S,0
SinmeB_0690,1.222123729378758,0.0016128181774704429,NA,S,1
SinmeB_0691,0.2457739812147197,0.11515651755387347,NA,S,0
SinmeB_0692,0.5374765347748033,0.017626641834597074,M00628,I,0
SinmeB_0693,-0.17377957250003592,0.3108178775187592,NA,U,0
SinmeB_0694,0.6840830243966166,1.2087364682965664e-05,NA,J,0
SinmeB_0695,0.5354990174836864,5.101029450825705e-05,NA,S,0
SinmeB_0696,0.10576036398669827,0.7265527668124729,NA,S,0
SinmeB_0697,0.2708444923490613,0.4645708884377996,NA,P,0
SinmeB_0698,0.02415505569942519,0.9453923158091326,NA,G,0
SinmeB_0699,0.3626940758884252,0.3472277418887097,NA,K,0
SinmeB_0700,0.3544192349083829,0.0620946517182378,NA,C,0
SinmeB_0701,1.158245876493826,6.143970850346893e-11,NA,M,1
SinmeB_0702,0.8702472115953864,8.280004388323505e-09,NA,K,0
SinmeB_0703,0.5533020110407725,0.2486653454878578,NA,NA,0
SinmeB_0704,0.2968293238573808,0.03281649859949873,M00014,M,0
SinmeB_0705,0.3416726570486195,0.0202953781928346,NA,M,0
SinmeB_0706,-0.15104962357425972,0.7750551127295657,NA,K,0
SinmeB_0707,-1.1754886410527454,5.964269567198752e-10,NA,S,2
SinmeB_0708,-0.7407683727201613,0.0017615799896976289,NA,E,0
SinmeB_0709,2.166670615658977,2.452725058317973e-25,NA,S,1
SinmeB_0710,1.1552286327233414,1.0696332124339014e-10,M00124,L,1
SinmeB_0711,-0.4429391844122194,0.03363344281769351,NA,S,0
SinmeB_0712,0.10240604133972384,0.6704035306868308,NA,S,0
SinmeB_0713,-0.07270829016481649,0.8380953950899668,NA,S,0
SinmeB_0714,0.25668611012886394,0.18136494921496246,NA,S,0
SinmeB_0715,0.6890614640219063,0.0002262925869489793,NA,EGP,0
SinmeB_0716,0.6199835170149365,0.0002623814685085172,M00115,H,0
SinmeB_0717,1.2802944850852358,2.4519342687457892e-14,M00009,H,1
SinmeB_0718,1.3486355156107854,1.3586581387247548e-16,M00115,H,1
SinmeB_0719,-0.5991591116498722,0.006744906060025114,NA,P,0
SinmeB_0722,-0.3892516787410667,0.1947748794616082,M00325,V,0
SinmeB_0723,0.1940271054522504,0.3255493399817709,M00325,M,0
SinmeB_0724,0.6669711176117797,0.00041536696860983884,M00575,O,0
SinmeB_0725,1.5789578322370252,1.0241278821283946e-17,NA,F,1
SinmeB_0726,1.8120059207379435,1.0148115735253504e-21,NA,S,1
SinmeB_0727,1.8704147964142783,3.3260837991869284e-21,NA,S,1
SinmeB_0728,2.0163919960694066,4.283820787172171e-26,NA,S,1
SinmeB_0729,1.7272953851221178,8.414500891624574e-31,NA,NA,1
SinmeB_0730,1.1934246144718417,6.6067155154237335e-12,NA,NA,1
SinmeB_0731,0.35847999020404553,0.17568854841384876,NA,S,0
SinmeB_0732,0.2839402910458037,0.18834850796142014,NA,F,0
SinmeB_0733,1.4902345316808605,3.244006041361088e-13,NA,S,1
SinmeB_0735,0.5220164196203623,0.00013991468993951097,M00359,J,0
SinmeB_0736,0.12483750362442282,0.5770423775928212,NA,S,0
SinmeB_0737,-0.19031335070599895,0.2751517593796824,NA,S,0
SinmeB_0738,-0.4892623363796185,0.04829656554214567,NA,S,0
SinmeB_0739,0.2375099850876991,0.16693208937261367,NA,E,0
SinmeB_0740,0.1149453138211145,0.4959201764112388,M00432,E,0
SinmeB_0741,2.284169895700545,2.6614721129094335e-23,NA,S,1
SinmeB_0742,0.01987680597538856,0.9213189307840164,NA,S,0
SinmeB_0743,0.6269877828004301,2.8433283737798743e-05,M00331,S,0
SinmeB_0744,1.0841399208513496,1.5016264819956637e-12,M00326,V,1
SinmeB_0745,0.006610210735600468,0.9766679077160476,M00093,I,0
SinmeB_0746,-0.3361465878083825,0.04422449533318433,M00093,I,0
SinmeB_0747,0.8340116181016775,3.4313572668225893e-06,NA,IQ,0
SinmeB_0748,0.04351520768929236,0.8228859470748129,M00048,F,0
SinmeB_0749,-0.11510296085883398,0.5070071546643649,NA,S,0
SinmeB_0750,0.4343215515807647,0.00772018709494341,NA,O,0
SinmeB_0751,0.7198747025837882,8.077049023010304e-06,NA,E,0
SinmeB_0752,1.1421327433461477,1.9484080787838164e-12,NA,K,1
SinmeB_0753,0.4056794659394311,0.2723590003492625,NA,E,0
SinmeB_0755,0.60756634854824,0.0003619687114938431,NA,L,0
SinmeB_0756,0.19728549506727744,0.6588268518850976,NA,K,0
SinmeB_0757,0.4812783497786602,0.10839097834265256,NA,EGP,0
SinmeB_0758,0.6235218289523775,0.056105113094325934,NA,V,0
SinmeB_0759,1.463076771252183,6.027723603569968e-20,M00178,J,1
SinmeB_0760,-0.2215183238310889,0.3079322040504001,NA,NA,0
SinmeB_0761,0.07144642535715487,0.6982264564688644,M00178,J,0
SinmeB_0762,-0.25539176856125057,0.1148622111472729,M00178,J,0
SinmeB_0764,0.10335976422071233,0.6216704904494139,NA,C,0
SinmeB_0765,0.6901553859508028,9.063077052878024e-06,M00082,I,0
SinmeB_0766,0.449431578445068,0.00017463980092966643,NA,IQ,0
