id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc02890,1.1837072847698602,2.7737745934714007e-05,NA,P,1
SMc02891,0.5143609966953476,0.15308679920246218,NA,CH,0
SMc02892,-0.1393390253468623,0.7240118899374548,NA,EGP,0
SMc02893,0.1988262582843933,0.4955820611067569,NA,K,0
SMc02894,0.29751994746618426,0.3982985564876369,NA,S,0
SMc02895,0.09550527083527212,0.8030991039873712,NA,S,0
SMc02896,-0.1203440365678448,0.6543914026923789,M00019,E,0
SMc02897,-0.4331509675194361,0.0022052526598160664,M00595,C,0
SMc02898,0.4733017280517571,0.04557060835969056,M00063,M,0
SMc02899,0.8776009904687473,3.6618788544939325e-07,M00022,E,0
SMc02901,-0.03279002085369311,NA,NA,E,0
SMc02902,-0.013797100804052716,0.9748259278339028,NA,K,0
SMc02903,-0.17403836570935802,0.3308243534539977,NA,L,0
SMc02904,-0.08198088474371024,0.7960775755242474,NA,FG,0
SMc02905,0.5563967220928809,0.00019139627129842893,M00260,L,0
SMc02906,0.3556608704626454,0.17764984721841262,NA,S,0
SMc02907,-0.2723584944892185,0.34668343499561355,NA,E,0
SMc02908,-0.03747894507008399,0.910779530898782,NA,L,0
SMc02909,0.14455774499067525,0.6241936243115237,NA,M,0
SMc02910,0.4224973173085434,0.0755260328994137,NA,EGP,0
SMc02911,1.6347974174037525,2.1352916909128406e-19,NA,S,1
SMc02912,0.7957697768409486,5.433618816753229e-09,NA,K,0
SMc02913,0.3748663204540512,0.005470498269877556,NA,K,0
SMc02914,0.5576844427738767,2.1332959509283115e-05,NA,J,0
SMc00320,1.1870453816179325,0.003132773744470807,NA,J,1
SMc00321,0.8970421862517962,0.005966470184615195,NA,J,0
SMc00322,0.11695216986103554,0.6070741062239304,NA,T,0
SMc00323,0.43931150763177423,0.006393664794732289,M00178,J,0
SMc00324,1.2779510163221561,6.592127175780313e-24,M00394,J,1
SMc00325,0.4820649112746269,0.15657137843350094,NA,J,0
SMc00326,0.412732243987178,0.03954741433181425,M00083,I,0
SMc00327,0.2156475234985202,0.09665154012442252,M00083,IQ,0
SMc00328,0.2705118572175129,0.12003599093559587,M00083,I,0
SMc00329,0.47202248322271007,0.0045710501284847395,NA,K,0
SMc00330,-0.6182303761731115,0.07602036625575018,NA,S,0
SMc00331,-0.012965740975778949,0.9753949272713878,NA,S,0
SMc00332,1.1994055705251292,7.67707061794251e-07,NA,S,1
SMc00333,0.48998639994218496,0.01319875352318908,M00022,E,0
SMc00334,0.4344944075505541,0.14651391280905546,M00022,F,0
SMc00335,1.6388535629763417,2.567410561559576e-40,M00096,J,1
SMc00336,0.1386460295063995,0.6650349706622889,NA,NA,0
SMc00337,-0.4296541258224809,0.2128123440125501,NA,NA,0
SMc00338,0.2354570116521624,0.3767196013105813,NA,S,0
SMc00339,-0.1119409842377966,0.5718875656835438,M00695,T,0
SMc00340,0.19886774708734606,0.3806345558689537,NA,EH,0
SMc00341,0.2331676389302125,0.5092533622643095,NA,NA,0
SMc00342,0.211742978255559,0.5062776517742733,NA,J,0
SMc00343,0.016461224754944256,0.9705738266863599,NA,L,0
SMc00344,-0.07839005200321958,NA,NA,L,0
SMc00345,-0.029259360008824762,0.942567712621936,NA,O,0
SMc00346,0.12868703979760948,0.7378208139681391,NA,S,0
