id,log2FoldChange,padj,KEGG_Module,COG,exp
Sinme_5277,-0.4183691640845,0.2800205849831602,M00045,E,0
Sinme_5278,-0.6493529162077143,0.07894615237254386,NA,K,0
Sinme_5279,0.1623960306144058,0.718830135707381,M00239,E,0
Sinme_5280,-0.14923662997655335,NA,M00038,G,0
Sinme_5281,-0.949063495718548,NA,M00239,EP,0
Sinme_5282,0.03848450144643132,NA,M00239,EP,0
Sinme_5283,-0.06445513082652718,0.8957063858209483,M00239,P,0
Sinme_5284,0.5115301615099209,NA,NA,NA,0
Sinme_5285,0.4608303903947748,0.20731174068279806,NA,S,0
Sinme_5287,0.599055878872126,NA,NA,NA,0
Sinme_5288,-0.03324246416039859,NA,NA,S,0
Sinme_5289,0.14791342170337773,0.7404245029208967,NA,S,0
Sinme_5291,-1.1020515742209542,NA,NA,S,2
Sinme_5292,0.029126056542185686,NA,NA,S,0
Sinme_5293,0.9684327600876832,0.007490994955892153,NA,NA,0
Sinme_5295,-0.2463936654573773,0.5099615003313227,NA,H,0
Sinme_5296,-0.3507959627588542,0.2951558886341931,NA,K,0
Sinme_5300,-0.009216955542181292,0.977678735815202,NA,L,0
Sinme_5302,0.026858014126866045,0.9505333730409736,NA,DZ,0
Sinme_5303,-0.9460110419128052,0.023244975409790387,NA,K,0
Sinme_5304,-0.4874869575662866,NA,NA,NA,0
Sinme_5305,-0.2952776413395614,0.4100691092771976,NA,NA,0
Sinme_5306,-0.07770320111062187,0.8736548199909381,NA,NA,0
Sinme_5307,-0.3270953831124512,0.3942166226780781,NA,S,0
Sinme_5308,-0.32915657937098564,0.4050042287258598,NA,S,0
Sinme_5309,0.002057071628192001,NA,NA,NA,0
Sinme_5310,-0.2676830210215776,0.3515968348862879,M00121,K,0
Sinme_5312,0.11427569751036433,NA,NA,I,0
Sinme_5313,-0.4217223537903879,NA,NA,S,0
Sinme_5314,0.5278340710885351,0.14782354873193165,NA,S,0
Sinme_5315,-0.16445118105597584,0.7134384175063936,NA,S,0
Sinme_5316,0.22238986011309209,NA,NA,NA,0
Sinme_5317,-0.07461293885267309,0.8781412259071791,NA,T,0
Sinme_5321,0.5158093224549201,0.1222188241969354,M00695,T,0
Sinme_5323,-0.4242062287427227,NA,NA,S,0
Sinme_5324,0.1690806035999717,NA,NA,G,0
Sinme_5325,0.3965540433319413,NA,NA,C,0
Sinme_5326,0.02705907942303026,NA,NA,S,0
Sinme_5327,0.0937148945168363,NA,NA,S,0
Sinme_5328,0.0006606476830152805,NA,NA,M,0
Sinme_5329,-0.061473918560701536,0.9025029706561792,NA,K,0
Sinme_5332,-0.4224352608273467,0.20302532724279088,NA,I,0
Sinme_5333,-0.4832384455370958,0.10522376780127436,NA,S,0
Sinme_5334,-0.3427101119389211,0.3834142142840998,NA,NA,0
Sinme_5335,-0.03203543399654028,0.9485128429817756,NA,O,0
Sinme_5336,-0.5712789969059491,0.12565347942818222,NA,O,0
Sinme_5338,-0.5603599191983332,NA,M00512,T,0
Sinme_5340,-0.4836893731745892,NA,NA,S,0
Sinme_5341,0.7453571577658016,0.04838617750245852,NA,NA,0
Sinme_5342,-0.3210770369958001,0.4174513593665019,NA,S,0
Sinme_5343,-0.1796955755010508,0.6461266450135051,M00769,K,0
Sinme_5345,-0.10988940281445476,0.8130309706422041,NA,Q,0
Sinme_5347,-0.058134327884484034,0.9084305434457538,NA,S,0
Sinme_5348,-0.2949094200692575,0.3802005254894865,NA,S,0
Sinme_5349,-0.6428900339516528,0.05311239043921248,M00212,G,0
Sinme_5350,-0.697342424585589,0.07200868471340563,M00212,G,0
Sinme_5351,-0.3511365946482649,0.26800251180540513,M00212,G,0
Sinme_5352,-0.4634356196775244,0.21747260492658785,NA,K,0
Sinme_5353,0.07383414200668788,NA,NA,C,0
Sinme_5354,-0.2345766246575708,0.576675762084001,NA,C,0
Sinme_5355,-0.7280420091199483,0.04210507201406029,M00027,C,0
Sinme_5356,-0.3400031569339125,0.3843845766213749,NA,I,0
Sinme_5357,0.28609488302824426,NA,NA,C,0
Sinme_5358,0.038215216726919035,0.9272557798891046,M00260,L,0
Sinme_5359,0.1468883464841329,0.747729782466367,NA,S,0
Sinme_5360,0.08034203420148926,0.8541325636504958,NA,G,0
Sinme_5361,-0.025697438992852664,0.957078035400506,NA,G,0
Sinme_5362,0.1415301544081082,NA,NA,G,0
Sinme_5363,0.0644292840204416,0.8877868910299359,NA,S,0
Sinme_5364,-0.19713395244899812,0.6461266450135051,NA,K,0
Sinme_5365,-0.3424279531634162,0.36949261752045737,NA,C,0
Sinme_5366,0.4535619639131888,0.2343933488630396,NA,GM,0
Sinme_5367,0.13831099300646935,0.7478029498574441,NA,I,0
Sinme_5368,-0.5171612976088297,0.12486098916821516,M00019,EG,0
Sinme_5369,0.10164751317145107,0.8318802539298965,NA,G,0
Sinme_5370,-0.3861106656666199,0.18816517171402872,NA,K,0
Sinme_5371,0.21895409181986394,0.5333309110384461,NA,K,0
Sinme_5372,-0.02291934813434878,0.9586276557592722,M00740,E,0
Sinme_5373,0.17134604290107988,NA,NA,G,0
Sinme_5374,0.08441679319461749,NA,M00713,EGP,0
Sinme_5375,-0.16877876579004258,0.705578877692996,NA,K,0
Sinme_5376,-0.2187772599379764,0.5953176742762986,NA,K,0
Sinme_5377,0.22260678410482715,0.5994923331039547,NA,C,0
Sinme_5378,0.5275516402807191,NA,M00212,G,0
Sinme_5379,0.25449993365394546,NA,M00221,G,0
Sinme_5380,-0.5864413545352121,NA,M00221,G,0
Sinme_5381,0.3402533830925949,NA,NA,G,0
Sinme_5385,-0.6822160749627333,0.07883773596171821,NA,T,0
Sinme_5386,0.6011510322945792,0.1107457027677041,NA,T,0
Sinme_5387,0.5527387098051982,0.14782354873193165,M00212,G,0
Sinme_5388,0.3336050320599593,NA,M00212,G,0
Sinme_5389,-0.05379348958380808,NA,M00212,G,0
Sinme_5390,-0.5931855851629274,NA,M00212,G,0
Sinme_5391,0.057483299193225285,NA,M00129,G,0
Sinme_5393,0.3700143346123699,0.3455278704662608,NA,K,0
Sinme_5394,-0.1702704215796089,0.6833268440216576,NA,S,0
Sinme_5396,-0.1741377215495432,0.6890198053836722,NA,K,0
Sinme_5397,-0.5913898188835963,0.10093994607330188,NA,NA,0
Sinme_5398,0.39678689911962495,0.3084126309331671,NA,IQ,0
Sinme_5399,0.2666970435202076,0.5149011504915411,M00713,EGP,0
Sinme_5400,-0.14114242332645827,0.6933622230319715,NA,K,0
Sinme_5401,0.3910971087695777,0.3168670673871466,NA,S,0
Sinme_5402,0.0473564928377752,0.9256674372622942,NA,K,0
Sinme_5403,0.08271839103758992,NA,NA,C,0
Sinme_5404,-0.3153766039033759,0.3123621279695222,NA,T,0
Sinme_5405,0.3131475513007845,0.4322080946686212,NA,S,0
Sinme_5406,-0.19214018292673812,0.6600269147045537,NA,M,0
Sinme_5407,0.12382725325756208,0.740470710631147,NA,S,0
Sinme_5408,-0.037005015847850375,0.9392773314500724,NA,S,0
Sinme_5409,-0.18175812911461275,0.6790994827888008,NA,Q,0
Sinme_5410,0.06827213373943933,0.8876826537724871,NA,J,0
Sinme_5411,-0.18294502425647968,0.5502315942454944,NA,NU,0
Sinme_5412,-0.32400895526697304,0.3470679956973182,NA,NA,0
Sinme_5413,-0.6758173987913983,0.0014274164312784686,NA,U,0
Sinme_5414,0.4055788179746729,0.2938872221296733,NA,K,0
Sinme_5415,0.4427827638657912,0.24705708295569584,NA,G,0
Sinme_5416,0.0730846575389751,NA,NA,G,0
